start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:08.937,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\datareporting\glean\tmp\2ef6d651-018b-46c8-a0d2-bed8d02dd4b3,FileEvent,Write,2021-10-09 16:24:11.785,4416
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.405,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.609,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:12.71,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:17.781,8
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\19918,FileEvent,Delete,2021-10-09 16:24:14.454,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",34.107.221.82,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.600,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",34.107.221.82,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.640,333
34.107.221.82,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.640,302
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.608,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\B8E9FE128943487B07F0603001D534AA811AFC9D,FileEvent,Write,2021-10-09 16:24:11.630,2871
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:09.292,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:09.267,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.397,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.675,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:11.677,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:21.841,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",FileEvent,Read,2021-10-09 16:24:17.787,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://ac5afe4e.hotdzk.shop/amagc
PID:352",111.206.176.78,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.350,0
