start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:08.799,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\datareporting\glean\pending_pings\3c7109da-166c-498b-8eb0-aa534a0c1fed,FileEvent,Delete,2021-10-09 16:24:16.5,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\datareporting\glean\pending_pings\3c7109da-166c-498b-8eb0-aa534a0c1fed,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:15.755,49152
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.343,453
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:23.78,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:28.350,0
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.347,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:15.731,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",203.208.41.34,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:17.726,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",203.208.41.34,IpChannelEvent,TcpIpSend,2021-10-09 16:24:17.802,918
203.208.41.34,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:17.802,1404
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:21.957,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:23.346,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.178,808
178.154.131.217,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.276,5359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.21.90,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:19.321,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.21.90,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:21.4,0
77.88.21.90,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:19.621,4499
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.21.90,IpChannelEvent,TcpIpSend,2021-10-09 16:24:19.418,835
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:30.850,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:36.148,0
5.45.205.241,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:31.147,1747
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpSend,2021-10-09 16:24:30.979,464
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.345,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.55.88,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:24.547,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.55.88,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:25.957,0
77.88.55.88,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:24.854,5610
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.55.88,IpChannelEvent,TcpIpSend,2021-10-09 16:24:24.702,808
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.143,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.68,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.333,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.443,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.445,176
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:20.354,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:23.653,8192
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:22.214,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:23.333,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.428,808
178.154.131.217,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.523,5380
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:20.451,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:30.552,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",5.45.205.241,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.681,1392
5.45.205.241,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.822,3492
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:16.930,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:28.418,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:16.929,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\base-cryptomining-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.331,2277
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.49,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\analytics-track-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.345,559
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:21.954,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:23.343,0
178.154.131.217,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.268,5359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.178,808
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:11.485,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:27.762,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.484,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:22.214,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:23.342,0
178.154.131.217,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.537,5382
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",178.154.131.217,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.428,808
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\ls-archive.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.48,65684
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite-wal,FileEvent,Write,2021-10-09 16:24:09.311,4128
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite-wal,FileEvent,Write,2021-10-09 16:24:11.123,65584
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\ads-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.331,55877
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\analytics-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.331,10021
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.21.90,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:19.69,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",77.88.21.90,IpChannelEvent,TcpIpSend,2021-10-09 16:24:19.167,5426
77.88.21.90,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:19.369,93039
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\prefs.js,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:08.873,20224
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",52.84.228.71,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.250,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",52.84.228.71,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.320,1102
52.84.228.71,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.320,9620
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\sessionCheckpoints.json.tmp,FileEvent,Write,2021-10-09 16:24:09.13,53
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\sessionCheckpoints.json.tmp,FileEvent,Write,2021-10-09 16:24:11.191,90
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\allow-flashallow-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.331,69
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cookies.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:08.972,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cookies.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:08.971,65536
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\UZJXBB~1.DEF\cert9.db,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.174,131652
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\UZJXBB~1.DEF\cert9.db,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.146,9856
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://cm98104.tmweb.ru/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.307,196708
