start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:14.298,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",35.244.247.133,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:14.456,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:14.366,4009
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:14.366,792
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\F3256B06036193D1E21045BA8A4B14C15803D5C4,FileEvent,Write,2021-10-09 16:24:14.81,2873
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:14.86,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:14.148,3555
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:14.148,4138
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",FileEvent,Read,2021-10-09 16:24:10.556,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",FileEvent,Read,2021-10-09 16:24:11.170,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",FileEvent,Read,2021-10-09 16:24:13.993,71
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://art3mcsh.com/f6.php
PID:3756",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\9572,FileEvent,Delete,2021-10-09 16:24:15.964,0
