start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.343,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:12.475,4386
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:12.475,3705
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:07.913,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",103.254.188.158,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.990,0
103.254.188.158,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.82,5471
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",103.254.188.158,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.25,1077
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.756,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.861,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:12.629,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\13711,FileEvent,Delete,2021-10-09 16:24:13.393,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",113.142.81.208,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:08.582,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",113.142.81.208,IpChannelEvent,TcpIpSend,2021-10-09 16:24:08.669,602
113.142.81.208,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:08.669,3666
113.142.81.208,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:12.245,773
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",113.142.81.208,IpChannelEvent,TcpIpSend,2021-10-09 16:24:12.156,657
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.859,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:08.260,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:08.234,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.749,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.865,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:11.867,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:22.193,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",FileEvent,Read,2021-10-09 16:24:17.841,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:13.627,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://olx-qmn.id48577483.me/?pay
PID:3484",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:25.584,0
