start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:08.860,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.334,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.558,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.912,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:12.769,8
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",34.107.221.82,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.536,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",34.107.221.82,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.578,335
34.107.221.82,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.578,220
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:11.548,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.198,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",FileEvent,Read,2021-10-09 16:24:09.154,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://bxvbxvbx.weebly.com/
PID:3240",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\30894,FileEvent,Delete,2021-10-09 16:24:14.360,0
