start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:15.88,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:15.140,2471
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:15.140,4067
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:10.65,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:15.13,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:15.16,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:15.815,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:15.15,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:10.408,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:10.415,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://dreamlearn.ind.in/WeDreams/click
PID:3516",FileEvent,Read,2021-10-09 16:24:15.6,3014656
