start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,FileEvent,Delete,2021-10-09 16:24:26.876,0
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",FileEvent,Read,2021-10-09 16:24:18.126,32997
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,FileEvent,Write,2021-10-09 16:24:18.126,229
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\mozstd-trackwhite-digest256.vlpset,FileEvent,Delete,2021-10-09 16:24:26.875,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\mozstd-trackwhite-digest256.vlpset,FileEvent,Write,2021-10-09 16:24:17.902,309221
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.135,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",35.244.247.133,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:11.276,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.194,4009
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.194,792
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",FileEvent,Read,2021-10-09 16:24:09.175,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://judqsldqsp.s3.eu-west-3.amazonaws.com/oldshqmldq.html
PID:2812",FileEvent,Read,2021-10-09 16:24:10.766,906
