start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:08.691,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\04D34D1F7696838E4777A555D8D3839C883F541F,FileEvent,Write,2021-10-09 16:24:15.433,26148
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:09.399,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:11.665,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:12.142,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:11.664,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:09.14,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:09.52,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.725,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.777,4172
"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.777,3659
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:09.391,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" http://59af730b.n61gft.shop/amagc
PID:1176",FileEvent,Read,2021-10-09 16:24:11.736,4096
