start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.328,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.381,3644
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.381,4172
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:09.471,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.144,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.205,71
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:16.319,8
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:15.727,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.204,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\15704,FileEvent,Delete,2021-10-09 16:24:20.607,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:09.812,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:09.718,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.137,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.343,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" https://ecorpmarket.com/smailBPD.html
PID:3516",FileEvent,Read,2021-10-09 16:24:13.345,176
