start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:08.921,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",121.194.10.78,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.926,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",121.194.10.78,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:19.998,0
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:09.525,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:11.531,71
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:14.489,8
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:11.975,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\6356E20F4CD872983C8C7678F99DFCD421C3C2B2,FileEvent,Write,2021-10-09 16:24:26.893,27322
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:11.530,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\datareporting\glean\pending_pings\91675fd6-cf79-414c-bd96-0b1b8d689b3f,FileEvent,Delete,2021-10-09 16:24:13.483,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\datareporting\glean\pending_pings\91675fd6-cf79-414c-bd96-0b1b8d689b3f,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:13.20,49152
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",222.28.152.201,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:14.505,0
222.28.152.201,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:14.516,14258
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",222.28.152.201,IpChannelEvent,TcpIpSend,2021-10-09 16:24:14.516,1187
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:09.255,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:09.259,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:09.518,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:11.544,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:11.549,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:29.252,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",FileEvent,Read,2021-10-09 16:24:21.6,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\32109,FileEvent,Delete,2021-10-09 16:24:14.434,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",23.57.66.17,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.683,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",23.57.66.17,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:20.25,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",113.142.81.208,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.484,0
113.142.81.208,"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.543,4536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" playsport.cc
PID:1880",113.142.81.208,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.533,1263
