start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",13.225.93.114,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:19.102,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",13.225.93.114,IpChannelEvent,TcpIpSend,2021-10-09 16:24:19.148,1596
13.225.93.114,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:19.150,193230
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",203.208.40.70,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:17.783,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",203.208.40.70,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:19.120,0
203.208.40.70,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:18.380,33397
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",203.208.40.70,IpChannelEvent,TcpIpSend,2021-10-09 16:24:18.380,1178
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",FileEvent,Read,2021-10-09 16:24:08.551,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",FileEvent,Read,2021-10-09 16:24:09.246,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",FileEvent,Read,2021-10-09 16:24:11.191,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",FileEvent,Read,2021-10-09 16:24:12.150,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thepresident.gr
PID:1880",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:13.612,8
