start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.983,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:12.53,4155
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:12.38,3589
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:09.568,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",13.227.254.14,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.837,0
13.227.254.14,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.931,97391
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",13.227.254.14,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.931,3008
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:10.229,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:11.938,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:12.828,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:17.411,8
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",34.107.221.82,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.892,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",34.107.221.82,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:11.934,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",34.107.221.82,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.931,335
34.107.221.82,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.934,220
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\E1D0C03BE945A28D9CEE419CE4DB36E9D9A42924,FileEvent,Write,2021-10-09 16:24:18.349,20480
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:11.933,46359
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:09.912,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:09.834,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:10.222,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:11.941,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:11.945,176
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:18.237,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:20.694,8192
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",111.206.176.78,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:12.968,0
111.206.176.78,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:12.978,11255
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",111.206.176.78,IpChannelEvent,TcpIpSend,2021-10-09 16:24:12.978,1069
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:17.411,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:29.395,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:17.411,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\base-cryptomining-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:10.221,2277
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\21366,FileEvent,Delete,2021-10-09 16:24:14.981,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",52.42.128.29,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.690,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",52.42.128.29,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:14.131,0
52.42.128.29,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.907,411
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",52.42.128.29,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.795,1897
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:09.809,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\analytics-track-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:11.932,559
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:12.665,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:24.623,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:12.665,65536
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\ls-archive.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:09.809,65684
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite-wal,FileEvent,Write,2021-10-09 16:24:10.195,4128
"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite-wal,FileEvent,Write,2021-10-09 16:24:11.725,1835920
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\places.sqlite-wal,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:17.872,327680
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\ads-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" manhuagui.com
PID:3756",FileEvent,Read,2021-10-09 16:24:10.221,55877
