start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:08.926,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.200,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.461,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:17.940,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",34.107.221.82,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.286,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",34.107.221.82,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.326,333
34.107.221.82,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.326,302
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",121.194.10.91,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:18.308,0
121.194.10.91,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:18.456,1103
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",121.194.10.91,IpChannelEvent,TcpIpSend,2021-10-09 16:24:18.456,453
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\entries\1AFE56A29B91825BA1CD75E046C7489414310A1A,FileEvent,Write,2021-10-09 16:24:19.609,27235
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.460,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",121.194.10.78,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.832,0
121.194.10.78,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:17.925,647
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",121.194.10.78,IpChannelEvent,TcpIpSend,2021-10-09 16:24:17.925,366
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:09.253,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:09.311,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.193,3014656
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.462,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.465,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:21.860,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:19.136,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.642,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:18.267,4109
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:18.9,3611
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:18.938,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:30.776,0
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++7b7c287d-b9ee-4c40-99c0-63c5bd847cee^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite-shm,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:18.934,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\base-cryptomining-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.191,2277
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:09.308,512
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\analytics-track-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",FileEvent,Read,2021-10-09 16:24:13.459,559
"""C:\Program Files\Mozilla Firefox\firefox.exe"" theqoo.net
PID:2304",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\2823318777ntouromlalnodry--naod.sqlite-shm,FileEvent,Delete,2021-10-09 16:24:17.939,0
