start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",FileEvent,Read,2021-10-09 16:24:09.11,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",FileEvent,Read,2021-10-09 16:24:09.851,453
"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",104.18.28.152,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:13.531,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",104.18.28.152,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:14.344,0
104.18.28.152,"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:13.715,5613
"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",104.18.28.152,IpChannelEvent,TcpIpSend,2021-10-09 16:24:13.715,792
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",FileEvent,Read,2021-10-09 16:24:12.184,71
"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,FileEvent,Write,2021-10-09 16:24:13.896,8
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",FileEvent,Read,2021-10-09 16:24:12.658,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" nation.africa
PID:1176",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\cache2\doomed\29132,FileEvent,Delete,2021-10-09 16:24:12.938,0
