start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",35.244.247.133,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.553,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",35.244.247.133,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:11.654,0
35.244.247.133,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.610,4009
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",35.244.247.133,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.610,792
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",FileEvent,Read,2021-10-09 16:24:08.12,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",FileEvent,Read,2021-10-09 16:24:08.672,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",FileEvent,Read,2021-10-09 16:24:11.374,71
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",123.30.151.76,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:23.717,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",123.30.151.76,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:24.989,0
123.30.151.76,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:24.240,5011
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",123.30.151.76,IpChannelEvent,TcpIpSend,2021-10-09 16:24:23.874,868
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",FileEvent,Read,2021-10-09 16:24:11.392,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",203.76.173.28,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:15.482,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",203.76.173.28,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:15.913,0
203.76.173.28,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:15.563,5695
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",203.76.173.28,IpChannelEvent,TcpIpSend,2021-10-09 16:24:15.563,1579
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340","""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc --channel=""1340.5.1012233524\1799528360"" -parentBuildID 20210927210923 -prefsHandle 3304 -prefMapHandle 3308 -prefsLen 9770 -prefMapSize 252743 -appdir ""C:\Program Files\Mozilla Firefox\browser"" - 1340 ""\\.\pipe\gecko-crash-server-pipe.1340"" 3320 d0b0118 rdd
PID:2308",ProcessEvent,Create,2021-10-09 16:24:11.519,
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",52.84.228.43,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:18.77,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",52.84.228.43,IpChannelEvent,TcpIpSend,2021-10-09 16:24:18.85,1154
52.84.228.43,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:18.147,4248
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",203.208.41.66,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:14.316,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",203.208.41.66,IpChannelEvent,TcpIpSend,2021-10-09 16:24:14.409,1376
203.208.41.66,"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:14.409,2105
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",151.101.78.114,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:16.118,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" thethao247.vn
PID:1340",151.101.78.114,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:16.512,0
