start,end,eventtype,operationtype,time,ref.size
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,FileEvent,Delete,2021-10-09 16:24:31.428,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,FileEvent,Write,2021-10-09 16:24:19.930,229
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\social-tracking-protection-twitter-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:19.930,32997
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\mozstd-trackwhite-digest256.vlpset,FileEvent,Delete,2021-10-09 16:24:31.425,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\mozstd-trackwhite-digest256.vlpset,FileEvent,Write,2021-10-09 16:24:19.641,309221
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:09.900,65536
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.734,906
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.868,142
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:14.979,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\google4\goog-malware-proto.vlpset,FileEvent,Delete,2021-10-09 16:24:31.414,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\google4\goog-malware-proto.vlpset,FileEvent,Write,2021-10-09 16:24:19.627,131104
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680","""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc --channel=""3680.8.2038377009\30304435"" -childID 3 -isForBrowser -prefsHandle 3464 -prefMapHandle 3460 -prefsLen 9770 -prefMapSize 252743 -jsInit 812 286204 -parentBuildID 20210927210923 -appdir ""C:\Program Files\Mozilla Firefox\browser"" - 3680 ""\\.\pipe\gecko-crash-server-pipe.3680"" 3476 15b163a8 tab
PID:2644",ProcessEvent,Create,2021-10-09 16:24:14.969,
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.867,92718
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:10.246,284
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:10.199,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.727,4587520
C:\Users\jpdz\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Firefox.lnk,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.872,4096
C:\Program Files\desktop.ini,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:12.874,176
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,FileEvent,Write,2021-10-09 16:24:23.953,8192
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0424fd79-b62a-421f-bf32-0d1549ab34f2^userContextId=4294967295\idb\3647222921wleabcEoxlt-eengsairo.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:19.926,37064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\base-fingerprinting-track-digest256-1.sbstore,FileEvent,Write,2021-10-09 16:24:21.85,4456
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",52.84.228.125,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:17.358,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",52.84.228.125,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:17.510,0
52.84.228.125,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:17.435,6475
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",52.84.228.125,IpChannelEvent,TcpIpSend,2021-10-09 16:24:17.435,1064
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\base-cryptomining-track-digest256.vlpset,FileEvent,Delete,2021-10-09 16:24:31.399,0
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\base-cryptomining-track-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",FileEvent,Read,2021-10-09 16:24:19.931,2277
"""C:\Program Files\Mozilla Firefox\firefox.exe"" artstation.com
PID:3680",C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing-updating\base-cryptomining-track-digest256.vlpset,FileEvent,Write,2021-10-09 16:24:18.769,2277
