start,end,eventtype,operationtype,time,ref.size
C:\Program Files\Mozilla Firefox\api-ms-win-crt-multibyte-l1-1-0.dll,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:07.797,65536
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",203.208.41.34,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:22.30,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",203.208.41.34,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.112,459
203.208.41.34,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.122,702
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",74.119.96.27,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:11.651,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",74.119.96.27,IpChannelEvent,TcpIpSend,2021-10-09 16:24:11.788,303
74.119.96.27,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:11.882,125
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\social-tracking-protection-facebook-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:08.416,453
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google4\goog-malware-proto.metadata,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:09.252,71
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\default\moz-extension+++0c3666b5-67b1-4855-b50d-d5fbfc0d2874^userContextId=4294967295\.metadata-v2,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:09.451,512
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",117.18.237.29,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:15.173,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",117.18.237.29,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:20.814,0
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.sbstore,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:09.251,46359
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",104.18.31.182,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:22.360,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",104.18.31.182,IpChannelEvent,TcpIpSend,2021-10-09 16:24:22.364,455
104.18.31.182,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:22.665,938
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",203.208.41.73,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:21.796,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",203.208.41.73,IpChannelEvent,TcpIpDisconnect,2021-10-09 16:24:22.359,0
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",203.208.41.73,IpChannelEvent,TcpIpSend,2021-10-09 16:24:21.856,1181
203.208.41.73,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:21.868,43531
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\extension-settings.json,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:08.187,284
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",117.18.237.29,IpChannelEvent,TcpIpConnect,2021-10-09 16:24:15.165,0
117.18.237.29,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",IpChannelEvent,TcpIpRecv,2021-10-09 16:24:15.207,799
"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",117.18.237.29,IpChannelEvent,TcpIpSend,2021-10-09 16:24:15.207,456
C:\Users\jpdz\AppData\Roaming\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\storage\permanent\chrome\idb\1451318868ntouromlalnodry--epcr.sqlite,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:08.91,37064
C:\Users\jpdz\AppData\Local\Mozilla\Firefox\Profiles\uzjxbbj5.default-release\safebrowsing\google-trackwhite-digest256.vlpset,"""C:\Program Files\Mozilla Firefox\firefox.exe"" cars.com
PID:2304",FileEvent,Read,2021-10-09 16:24:08.410,3014656
