start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.467,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.593,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:11.550,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\BudgetDatabase\LOG.old~RF3103ba.TMP,FileEvent,Delete,2021-10-08 17:15:14.818,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.722,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.830,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:11.509,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:11.509,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.476,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1060,13809201467806908306,16768083549475868971,131072 --gpu-preferences=UAAAAAAAAADgAAAIAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAAAAAeAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAA0AAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1072 /prefetch:2
PID:3372",ProcessEvent,Stop,2021-10-08 17:15:07.657,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.409,16484
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.469,8192
C:\Windows\System32\mf.dll,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.810,4096
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279022487986185,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:08.917,3812
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\SSLErrorAssistant\7\ssl_error_assistant.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.592,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279064403552747,FileEvent,Write,2021-10-08 17:15:08.918,4636
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.492,32768
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.405,2121976
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Session Storage\LOG.old~RF30ec2b.TMP,FileEvent,Delete,2021-10-08 17:15:08.765,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\OptimizationHints\302\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.465,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOG,FileEvent,Write,2021-10-08 17:15:11.517,12514
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\pnacl\0.57.44.2492\_platform_specific\x86_32\pnacl_public_pnacl_json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.464,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1060,13809201467806908306,16768083549475868971,131072 --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=6 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1892 /prefetch:1
PID:356",ProcessEvent,Create,2021-10-08 17:15:06.499,
C:\Program Files\Google\Chrome\Application\94.0.4606.81\resources.pak,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:11.515,7983104
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\CURRENT,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.827,16384
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1060,13809201467806908306,16768083549475868971,131072 --disable-gpu-compositing --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=10 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2100 /prefetch:1
PID:1364",ProcessEvent,Create,2021-10-08 17:15:28.913,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\MEIPreload\1.0.6.0\preloaded_data.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:14.593,12288
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\GPUCache\index,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",FileEvent,Read,2021-10-08 17:15:06.551,266608
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://xn--notifictlons-confirmation-pages-apps5335624635754862570-v7p.46s0vlirfx-zqy3jw5qy6kg.p.runcloud.link/
PID:1108",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\LOG.old~RF30e313.TMP,FileEvent,Delete,2021-10-08 17:15:06.491,0
