start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:55.893,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:45.889,57944
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.570,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:47.985,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:47.938,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\AutofillStrikeDatabase\LOG.old~RF31854e.TMP,FileEvent,Delete,2021-10-08 17:15:48.48,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1008,7831145007940321436,11415928611080050824,131072 --lang=zh-CN --service-sandbox-type=service --mojo-platform-channel-handle=3136 /prefetch:8
PID:2936",ProcessEvent,Create,2021-10-08 17:15:48.31,
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.849,1230
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:48.570,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\LOG.old~RF318761.TMP,FileEvent,Delete,2021-10-08 17:15:48.567,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:47.901,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:47.901,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Download Service\EntryDB\LOG.old~RF3187bf.TMP,FileEvent,Delete,2021-10-08 17:15:48.667,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.571,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.559,16484
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1008,7831145007940321436,11415928611080050824,131072 --gpu-preferences=UAAAAAAAAADgAAAIAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAAAAAeAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAA0AAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1032 /prefetch:2
PID:568",ProcessEvent,Stop,2021-10-08 17:15:45.721,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.571,8192
C:\Windows\System32\mf.dll,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:48.553,4096
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279022487986185,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:47.65,3812
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\SSLErrorAssistant\7\ssl_error_assistant.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:47.983,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.563,32768
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",FileEvent,Read,2021-10-08 17:15:44.553,2121976
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://www.jldtbp.cn/yTJAt9ZP/dbs-wa/?_t=1633108689rqy
PID:3892",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,FileEvent,Write,2021-10-08 17:15:56.715,36864
