start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:17.801,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:07.786,86616
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:06.391,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:10.353,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:10.269,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\LOG.old~RF30f35f.TMP,FileEvent,Delete,2021-10-08 17:15:10.627,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F0ACCF77CDCBFF39F6191887F6D2D357,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:08.504,1452
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\2d0c31df-d4ab-45d0-8ac4-78ec43d041be.tmp,FileEvent,Write,2021-10-08 17:15:16.435,89932
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:06.673,1640
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:10.628,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\optimization_guide_hint_cache_store\LOG.old~RF30f284.TMP,FileEvent,Delete,2021-10-08 17:15:10.406,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:08.499,4080
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,FileEvent,Write,2021-10-08 17:15:08.572,2040
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:10.231,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:10.231,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:06.392,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:06.367,16484
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:06.399,8192
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\94308059B57B3142E455B38A6EB92015,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:08.499,366942
C:\Windows\System32\mf.dll,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:10.613,4096
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279022487986185,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://comunity-isue-ideent-andromeda-47.web.id/
PID:3160",FileEvent,Read,2021-10-08 17:15:08.845,3812
