start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:22.569,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:12.522,91800
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:10.975,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF311d3e.TMP,FileEvent,Delete,2021-10-08 17:15:21.413,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:11.291,1230
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1032,7941812118347124276,1309537771605865876,131072 --lang=zh-CN --service-sandbox-type=service --mojo-platform-channel-handle=3516 /prefetch:8
PID:3828",ProcessEvent,Stop,2021-10-08 17:15:35.282,
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:35.85,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:10.975,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:10.980,16484
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:10.975,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279022487986185,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:13.467,3812
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Feature Engagement Tracker\EventDB\LOG.old~RF3153ce.TMP,FileEvent,Delete,2021-10-08 17:15:35.417,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:11.36,32768
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://connexion-compte-client.freeweb.pk/Messagerie-vocal%202.html
PID:3700",FileEvent,Read,2021-10-08 17:15:10.961,2121976
