start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:54.785,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:44.780,57944
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:43.500,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:47.991,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:47.956,12388
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:43.784,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:48.214,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\CURRENT~RF318ce0.TMP,FileEvent,Delete,2021-10-08 17:15:49.921,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Download Service\EntryDB\LOG.old~RF318a40.TMP,FileEvent,Delete,2021-10-08 17:15:49.251,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:47.915,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:47.915,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=852,8037980707065620797,1537888333470078565,131072 --gpu-preferences=UAAAAAAAAADgAAAIAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAAAAAeAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAA0AAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1028 /prefetch:2
PID:3832",ProcessEvent,Stop,2021-10-08 17:15:44.616,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://postaledsp2.conexion.fr.savealifemw.org/support/Bpostale/2b3a69edafb066d/details.php
PID:2096",FileEvent,Read,2021-10-08 17:15:43.502,8192
