start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",FileEvent,Read,2021-10-08 17:15:06.875,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",FileEvent,Read,2021-10-08 17:15:09.955,16384
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\53711613-0d92-41fd-add9-afff7e1b8331.tmp,FileEvent,Write,2021-10-08 17:15:16.990,7000
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",FileEvent,Read,2021-10-08 17:15:08.180,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Tabs_13279040651524378,FileEvent,Write,2021-10-08 17:15:09.482,8452
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Feature Engagement Tracker\AvailabilityDB\LOG.old~RF30f1f7.TMP,FileEvent,Delete,2021-10-08 17:15:10.236,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Local State~RF311260.TMP,FileEvent,Delete,2021-10-08 17:15:18.455,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF30ee2f.TMP,FileEvent,Delete,2021-10-08 17:15:09.284,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",FileEvent,Read,2021-10-08 17:15:07.134,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://paqesprivacysupporthelpconfrimss-2021.tk/
PID:3620",FileEvent,Read,2021-10-08 17:15:10.242,32768
